# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 6 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-22966
# Timestamp: Mon, 28-Jan-2019 15:44:11
Gene ID	Gene Name	Design Element	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.tStat
AT3G04980	AT3G04980	259087_at										0.1	0.999983176775512	0.81460697760318						
AT3G05000	AT3G05000	259085_at										-0.1	0.999983176775512	-0.398549544575943						
AT3G05020	ACP1	259095_at							-0.1	0.999896457276583	-0.773392790978638									
AT3G05030	NHX2	259081_at										-0.1	0.999983176775512	-1.24843910406185						
AT3G05040	HST	259078_at							-0.2	0.999896457276583	-1.724921590934	0.1	0.999983176775512	1.32700617444731						
AT3G05050	AT3G05050	259309_at							-0.1	0.999896457276583	-1.29862372085582	0.1	0.999983176775512	0.65317325139601						
AT3G05060	NOP5-2	259311_at										0.1	0.999983176775512	0.61313251835014						
AT3G05070	AT3G05070	259305_at							0.1	0.999896457276583	0.856680405306414	0.1	0.999983176775512	0.495110182962688						
AT3G05080	AT3G05080	259299_at							0.1	0.999896457276583	1.16129476573601									
AT3G05100	AT3G05100	259300_at										0.1	0.999983176775512	0.701291852498756						
AT3G05110	AT3G05110	259301_at							-0.1	0.999896457276583	-1.70745532408921	0.1	0.999983176775512	0.841032572986124						
AT3G05120	GID1A	259302_at	0.2	0.80583625030118	0.718579911557297	0.1	0.642337989954259	0.687054569327748	0.1	0.999896457276583	0.420033034358859	0.2	0.999983176775512	0.409570391018711						
AT3G05130	AT3G05130	259303_at	-0.3	0.545836517412291	-1.47192259719457	-0.2	0.346940066574575	-1.35611862559979							-0.2	0.655904468837713	-1.09003962334481			
AT3G05140	RBK2	259350_at										0.1	0.999983176775512	0.546331035347642						
AT3G05150	AT3G05150	259351_at										-0.1	0.999983176775512	-0.348670919680205						
AT3G05170	AT3G05170	259352_at							-0.1	0.999896457276583	-1.57910363182275	-0.2	0.999983176775512	-1.95873608993971						
AT3G05180	AT3G05180	259308_at										-0.1	0.999983176775512	-1.19847955650876						
AT3G05190	AT3G05190	259353_at							0.1	0.999896457276583	0.994603088971269									
AT3G05210	ERCC1	259304_at							0.1	0.999896457276583	1.24455590125903	0.1	0.999983176775512	1.2493852909517						
AT3G05220	HIPP34	259354_at										-0.1	0.999983176775512	-0.703085030768335						
AT3G05230	AT3G05230	259307_at	0.1	0.854350180467512	0.548539339469985							-0.1	0.999983176775512	-0.384577524606409						
AT3G05240	PCMP-E82	259355_at										0.1	0.999983176775512	0.944454905550169						
AT3G05250	AT3G05250	259356_at										0.2	0.999983176775512	1.26736051207132						
AT3G05260	AT3G05260	259314_at										-0.1	0.999983176775512	-1.05320245314891						
AT3G05270	FPP3	259322_at							-0.1	0.999896457276583	-0.907803957626432	-0.1	0.999983176775512	-0.531617818893356						
AT3G05280	AT3G05280	259323_at							-0.1	0.999896457276583	-0.735303938839519									
AT3G05290	PNC1	259306_at							-0.1	0.999896457276583	-1.07982074109758									
AT3G05320	OFUT23	259325_at										0.1	0.999983176775512	0.50807562254278						
AT3G05327	AT3G05327	259294_at							-0.1	0.999896457276583	-1.04288445276547									
AT3G05345	AT3G05345	259295_at										-0.1	0.999983176775512	-0.650469632069772						
AT3G05360	RLP30	259297_at				-0.1	0.742583117923285	-0.500849251895642	-0.1	0.999896457276583	-0.672898154116237	0.1	0.999983176775512	1.50236938901462	-0.1	0.816129059358803	-0.675563049602891			
AT3G05370	AtRLP31	259298_at							0.1	0.999896457276583	1.0305207580666	-0.1	0.999983176775512	-1.05815889402992						
AT3G05390	AT3G05390	259134_at	-0.1	0.854764774586225	-0.543463697103041				0.1	0.999896457276583	0.758822955053043	0.1	0.999983176775512	0.475702642557119						
AT3G05400	SUGTL5	259133_at	-0.3	0.523776604781351	-1.54737338490127				0.2	0.999896457276583	1.98726434381543									
AT3G05410	PPD7	259160_at							0.2	0.999896457276583	1.44973736910668	-0.1	0.999983176775512	-0.702301635484802						
AT3G05420	ACBP4	259159_at							-0.1	0.999896457276583	-1.18801163675696									
AT3G05430	AT3G05430	259158_at							0.1	0.999896457276583	0.846025463420438	-0.1	0.999983176775512	-0.610767107384101						
AT3G05460	AT3G05460	259107_at										-0.1	0.999983176775512	-1.37933908183421						
AT3G05470	FH11	259136_at							0.2	0.999896457276583	1.16277101209148									
AT3G05480	ATRAD9	259135_at				-0.3	0.102894107003055	-2.54678410185496				-0.1	0.999983176775512	-0.420053045324198	-0.1	0.844569236097948	-0.574476345145482			
AT3G05490	RALFL22	259106_at				-0.1	0.569723583724978	-0.831734804368074	-0.1	0.999896457276583	-0.918520870064876	-0.2	0.999983176775512	-2.03769873115285						
AT3G05500	AT3G05500	259105_at										-0.2	0.999983176775512	-0.95668739558897						
AT3G05510	AT3G05510	259113_at										-0.1	0.999983176775512	-0.607488506250138						
AT3G05520	AT3G05520	259111_at							0.1	0.999896457276583	1.5142583362504	0.1	0.999983176775512	1.11227000202011						
AT3G05570	AT3G05570	259110_at	-0.2	0.736587327513095	-0.951763272096787				-0.1	0.999896457276583	-0.556840108401756									
AT3G05580	TOPP9	259109_at							-0.1	0.999896457276583	-0.697648545057374									
AT3G05600	AT3G05600	258895_at										-0.1	0.999983176775512	-0.914109711134538						
AT3G05630	PLPZETA2	258887_at							-0.3	0.999896457276583	-2.83847369228758									
AT3G05640	AT3G05640	258901_at										0.1	0.999983176775512	0.442318226580296						
AT3G05650	AtRLP32	258894_at										-0.1	0.999983176775512	-0.671035672367886						
AT3G05660	AtRLP33	258893_at							0.1	0.999896457276583	0.746390940323505	0.1	0.999983176775512	1.20285815701196						
AT3G05675	AT3G05675	258899_at							0.1	0.999896457276583	1.0330604354602	0.2	0.999983176775512	1.73061726099746						
AT3G05680	EMB2016	258891_at				-0.2	0.340022077572943	-1.37906905326492	-0.1	0.999896457276583	-1.42951102199676	0.1	0.999983176775512	0.456845868727201						
AT3G05690	UNE8	258890_at				-0.5	0.0106622982095167	-5.09585811497291	-0.1	0.999896457276583	-0.743642152893689									
AT3G05710	SYP43	258896_at				0.2	0.193099887711481	1.92745312692549												
AT3G05720	IMPA7	258886_at							-0.1	0.999896457276583	-1.266385658369	-0.1	0.999983176775512	-1.58830231302522						
AT3G05730	AT3G05730	258897_at										0.1	0.999983176775512	1.01452909585962						
AT3G05740	RECQL1	258898_at	0.1	0.897302575593405	0.389571899605423				-0.1	0.999896457276583	-1.36448912437934									
AT3G05750	AT3G05750	258738_at							0.1	0.999896457276583	1.61594005419448									
AT3G05760	AT3G05760	258749_at							0.2	0.999896457276583	1.2265907705176									
AT3G05790	LON4	258741_at										-0.2	0.999983176775512	-2.0640019226786						
AT3G05800	BHLH150	258742_at	0.5	0.0461672983099621	5.48869304833745	0.2	0.31401291432099	1.45977734723363	0.1	0.999896457276583	0.368124839358514									
AT3G05810	AT3G05810	258747_at	0.3	0.439161612115195	1.8382042969242				0.1	0.999896457276583	1.04592116073254									
AT3G05820	INVH	258732_at							0.1	0.999896457276583	1.92060960409154	-0.1	0.999983176775512	-0.541671127817207						
AT3G05850	AT3G05850	258733_at	0.1	0.891928832488834	0.411085705485545				-0.1	0.999896457276583	-1.26034794822525									
AT3G05880	RCI2A	258735_at							-0.1	0.999896457276583	-1.07991439762846									
AT3G05890	RCI2B	258751_at										0.1	0.999983176775512	0.603909995708318						
AT3G05900	AT3G05900	258736_at							-0.1	0.999896457276583	-1.06960916810814	0.1	0.999983176775512	0.56757560890765						
AT3G05910	PAE12	258750_at	0.3	0.533612033941126	1.50200148242447															
AT3G05920	HIPP43	258745_at										-0.2	0.999983176775512	-2.10418204343103						
AT3G05940	AT3G05940	258737_at										0.1	0.999983176775512	0.811558124105418						
AT3G05950	AT3G05950	258746_at							0.3	0.999896457276583	2.04950889019168									
AT3G05960	STP6	258561_at							0.1	0.999896457276583	2.06444268058715	-0.1	0.999983176775512	-0.927104022352003						
AT3G05980	AT3G05980	258562_at							-0.1	0.999896457276583	-1.16635079721505	-0.1	0.999983176775512	-0.259123832313261						
AT3G05990	AT3G05990	258557_at							-0.1	0.999896457276583	-1.29949375916277									
AT3G06010	CHR12	258559_at							-0.1	0.999896457276583	-1.28233075592921	0.1	0.999983176775512	0.880081593492042						
AT3G06020	FAF4	258560_at	-0.5	0.46387536380379	-1.7551440236358	-1.3	7.40666815002877E-4	-9.41573888562604	-0.3	0.999896457276583	-0.728994806614298	0.1	0.999983176775512	0.465935914711315	0.4	0.112374118988357	3.22428420533268	0.7	0.2328024486663	2.38143235093677
AT3G06030	ANP3	258471_at	0.2	0.781217520004003	0.801642679791158	-0.2	0.419144116756974	-1.17167443409743												
AT3G06035	AT3G06035	258470_at							-0.1	0.999896457276583	-0.873070523627614									
AT3G06040	AT3G06040	258466_at										-0.1	0.999983176775512	-0.431330271134805						
AT3G06050	PRXIIF	258469_at										-0.1	0.999983176775512	-1.03091654201974						
AT3G06060	AT3G06060	258467_at							-0.2	0.999896457276583	-2.59064748947062									
AT3G06070	AT3G06070	258468_at				0.3	0.117967265486332	2.43609155440778				-0.1	0.999983176775512	-0.783575273986981						
AT3G06080	TBL10	258472_at							-0.2	0.999896457276583	-1.6923344755541									
AT3G06100	NIP7-1	256398_at										-0.1	0.999983176775512	-0.725700623690817						
AT3G06120	MUTE	256395_at							0.1	0.999896457276583	1.25208374253339	0.1	0.999983176775512	1.18346491107556						
AT3G06130	HIPP32	256402_at							0.1	0.999896457276583	0.808888949887281	0.2	0.999983176775512	2.05401782320286						
AT3G06140	LUL4	256400_at							-0.1	0.999896457276583	-0.634016771751562	0.1	0.999983176775512	0.448983682425902						
AT3G06150	AT3G06150	256396_at							-0.1	0.999896457276583	-0.486716564055136									
AT3G06170	AT3G06170	256387_at										-0.1	0.999983176775512	-0.590368287970482						
AT3G06180	AT3G06180	256388_at							0.1	0.999896457276583	0.577858422616851									
AT3G06190	BPM2	256403_at							-0.1	0.999896457276583	-1.5320264486524									
AT3G06200	GK3	256401_at							-0.1	0.999896457276583	-0.661266048175753	-0.1	0.999983176775512	-1.13941547221595						
AT3G06210	AT3G06210	257580_at				-0.2	0.199078517650555	-1.90067142779357				0.1	0.999983176775512	0.385013492419604						
AT3G06220	AT3G06220	256389_at							0.1	0.999896457276583	1.38075488583415	-0.1	0.999983176775512	-0.692985576333942						
AT3G06230	ATMKK8	256390_at							0.2	0.999896457276583	2.67115504986962	0.1	0.999983176775512	1.00668966052469	-0.2	0.653591473138776	-1.09415021120339			
AT3G06250	FRS7	256404_at							-0.1	0.999896457276583	-0.995136167360491	0.1	0.999983176775512	0.532305868566126						
AT3G06260	GATL4	256392_at										-0.1	0.999983176775512	-1.02242639218111						
AT3G06290	SAC3B	256394_at				-0.2	0.275143237251671	-1.59053683516609	0.1	0.999896457276583	0.984339809342278	-0.1	0.999983176775512	-0.443784947052136						
AT3G06300	P4H2	258852_at										-0.1	0.999983176775512	-1.0022177876238						
AT3G06310	AT3G06310	258881_at							0.1	0.999896457276583	1.00962940462811									
AT3G06330	AT3G06330	258882_at	0.1	0.922366412187371	0.31615263845371															
AT3G06340	AT3G06340	258909_at	-0.2	0.745127173602296	-0.923184698448662															
AT3G06360	AGP27	258914_at										-0.1	0.999983176775512	-0.53475385950286						
AT3G06370	NHX4	258907_at							-0.1	0.999896457276583	-0.95031667477967									
AT3G06380	TULP9	258906_at	0.3	0.574951107271871	1.40204553556489				0.1	0.999896457276583	0.525803080245552									
AT3G06390	AT3G06390	258905_at	0.3	0.80499995023562	0.725520899670613	0.3	0.106131880159322	2.51909786224334	0.2	0.999896457276583	0.911502121728432	-0.1	0.999983176775512	-0.202894627070142						
AT3G06400	CHR11	258904_at							0.1	0.999896457276583	0.607808901318342	0.1	0.999983176775512	0.911589292178333						
AT3G06410	AT3G06410	258903_at										0.1	0.999983176775512	0.397044041663299						
AT3G06420	ATG8H	258880_at										-0.2	0.999983176775512	-1.59675285407956						
AT3G06440	GALT3	258853_at				-0.3	0.109927721338312	-2.48781374682255	0.2	0.999896457276583	1.3762974978321	-0.1	0.999983176775512	-0.391405812757992						
AT3G06450	BOR3	258913_at										0.1	0.999983176775512	1.06558621211852						
AT3G06460	AT3G06460	258912_at				-0.4	0.118860884402252	-2.4280013138442	-0.1	0.999896457276583	-1.06860160502452	-0.2	0.999983176775512	-0.855020070257269						
AT3G06470	AT3G06470	258911_at							-0.1	0.999896457276583	-1.14125755955064									
AT3G06480	RH40	258910_at				-0.2	0.35202986711594	-1.34041583027804				-0.1	0.999983176775512	-0.320214260155203						
AT3G06483	PDK	258902_at				0.3	0.153696223097877	2.14168092240571	0.1	0.999896457276583	0.924960872404038									
AT3G06490	MYB108	258516_at	-0.1	0.891928832488834	-0.407488556072126				0.3	0.999896457276583	1.62522079521314				0.3	0.149122737424901	2.946311232328	-0.5	0.0878909313565449	-4.13424917421512
AT3G06500	INVC	258507_at							0.1	0.999896457276583	0.771153916290247	0.1	0.999983176775512	0.728192250818594						
AT3G06510	SFR2	258512_at										0.1	0.999983176775512	0.435771057769284						
AT3G06520	AT3G06520	258506_at							0.1	0.999896457276583	0.904161752737764									
AT3G06530	AT3G06530	258505_at	-0.4	0.289901322647444	-2.40064219971606	-0.2	0.324945591088789	-1.42472358580845	-0.1	0.999896457276583	-0.918953642025971	0.1	0.999983176775512	0.332737150300857						
AT3G06540	REP	258536_at							-0.1	0.999896457276583	-1.09876323857432	0.2	0.999983176775512	1.78335710048585						
AT3G06570	AT3G06570	258518_at							0.1	0.999896457276583	1.25138603524502									
AT3G06580	GAL1	258517_at							-0.1	0.999896457276583	-1.47940073996808									
AT3G06590	BHLH148	258511_at							-0.1	0.999896457276583	-0.601781120872878									
AT3G06600	SINE3	258510_at							0.1	0.999896457276583	1.12310306712712									
AT3G06610	AT3G06610	258514_at							0.1	0.999896457276583	1.39364087069617									
AT3G06620	AT3G06620	258509_at							-0.2	0.999896457276583	-1.09572544423569				0.2	0.488381441980226	1.45793274513449			
AT3G06650	ACLB-1	258515_at	-0.2	0.780564112852583	-0.811892375629002				-0.1	0.999896457276583	-1.30262788202874	-0.1	0.999983176775512	-0.658223413926994						
AT3G06660	AT3G06660	258522_at										0.1	0.999983176775512	0.317485139709611						
AT3G06670	AT3G06670	258533_at							-0.1	0.999896457276583	-1.01601319766627									
AT3G06680	AT3G06680	258521_at	0.1	0.93895265507546	0.252343917343693				0.1	0.999896457276583	0.76335997413304									
AT3G06700	RPL29A	258532_at	0.2	0.701437810561622	1.03657340466155				0.1	0.999896457276583	0.968980078430699									
AT3G06710	AT3G06710	258520_at							0.1	0.999896457276583	0.458638675504635	-0.1	0.999983176775512	-0.686059191346368						
AT3G06720	IMPA1	258531_at							-0.1	0.999896457276583	-0.751579215131274									
AT3G06740	GATA15	258529_at	0.1	0.922942094708907	0.313297099607392							0.3	0.999983176775512	1.46458809388745						
AT3G06750	AT3G06750	258535_at										0.1	0.999983176775512	1.17813078630102						
AT3G06770	AT3G06770	258528_at	0.2	0.64029748724363	1.19560836687493				0.1	0.999896457276583	0.551581240977649	-0.1	0.999983176775512	-1.05598651583596						
AT3G06780	AT3G06780	258501_at	0.6	0.137624611797655	3.55146405472075				0.1	0.999896457276583	0.757023588204777									
AT3G06810	IBR3	258524_at	-0.2	0.543984618660999	-1.4788116298446															
AT3G06810	IBR3	258525_at	0.3	0.583394260628549	1.3630534215434				-0.2	0.999896457276583	-1.16539507392766	-0.1	0.999983176775512	-0.390933244442713						
AT3G06830	PME23	258523_at							0.1	0.999896457276583	0.901315887882247	-0.1	0.999983176775512	-1.59353850340177						
AT3G06840	AT3G06840	258530_at							0.2	0.999896457276583	2.05363119970542	0.1	0.999983176775512	0.360011077778348						
AT3G06850	BCE2	258527_at										0.5	0.999983176775512	1.20853253962037				-0.3	0.518194166009097	-1.22693178665369
AT3G06860	MFP2	258555_at										-0.1	0.999983176775512	-0.52110189887301						
AT3G06870	AT3G06870	258543_at										0.1	0.999983176775512	0.790177633578971						
AT3G06890	AT3G06890	258551_at							0.1	0.999896457276583	1.27040853929466	-0.1	0.999983176775512	-0.703031879670004						
AT3G06910	ULP1A	258548_at										0.1	0.999983176775512	1.0724714804775						
AT3G06930	PRMT13	258549_at							-0.2	0.999896457276583	-2.49766373933679									
AT3G06950	AT3G06950	258538_at							0.2	0.999896457276583	2.35139353303688									
AT3G06970	AT3G06970	258539_at										-0.1	0.999983176775512	-1.0507934462757						
AT3G06980	RH50	258554_at							0.1	0.999896457276583	0.764406351999273	-0.1	0.999983176775512	-0.486785362343745						
AT3G06990	AT3G06990	258540_at							-0.1	0.999896457276583	-1.21372818643187									
AT3G07000	AT3G07000	258541_at							-0.1	0.999896457276583	-1.87901261624033									
AT3G07010	AT3G07010	258552_at							-0.1	0.999896457276583	-0.785195808789858									
AT3G07020	UGT80A2	258556_at	-0.3	0.402986188242046	-1.96786951233063							0.1	0.999983176775512	0.418060912667386						
AT3G07030	AT3G07030	258542_at							0.1	0.999896457276583	0.876946105854522	0.1	0.999983176775512	0.849801368660979						
AT3G07040	RPM1	258544_at				0.1	0.566281734490706	0.838888908046461				-0.1	0.999983176775512	-0.578717221603039						
AT3G07050	NSN1	258545_at							-0.1	0.999896457276583	-0.838003729741214	-0.1	0.999983176775512	-0.528731805845218						
AT3G07060	emb1974	258546_at	-0.3	0.330286136741885	-2.18667317640929				-0.1	0.999896457276583	-1.34636064438093	-0.1	0.999983176775512	-0.52629870301498						
AT3G07070	PBL26	258832_at				0.1	0.567456758409466	0.835538138351662	-0.1	0.999896457276583	-0.633530778557988	-0.2	0.999983176775512	-1.27363339418357						
AT3G07080	AT3G07080	258831_at										-0.1	0.999983176775512	-1.30144449311563						
AT3G07090	AT3G07090	258830_at							-0.1	0.999896457276583	-1.23698473905673									
AT3G07100	ERMO2	258829_at				-0.3	0.159167100205943	-2.10196971373253				0.1	0.999983176775512	0.760862077774907						
AT3G07110	AT3G07110	258837_at							0.1	0.999896457276583	0.975079469001033	-0.1	0.999983176775512	-0.589013905458965						
AT3G07130	ATPAP15	258828_at							0.1	0.999896457276583	0.341696812086424									
AT3G07140	AT3G07140	258838_at							-0.1	0.999896457276583	-0.785515458657445	0.1	0.999983176775512	1.16830460061819						
AT3G07150	AT3G07150	258827_at							0.1	0.999896457276583	1.4248366033084									
AT3G07160	ATGSL10	258826_at				-0.4	0.111866740391928	-2.47449765738252				0.1	0.999983176775512	0.860917126965906						
AT3G07170	AT3G07170	258839_at										-0.1	0.999983176775512	-1.03510988265461						
AT3G07180	AT3G07180	258825_at										0.1	0.999983176775512	1.42846210170041						
AT3G07190	AT3G07190	258824_at							0.1	0.999896457276583	1.12880393477074									
AT3G07200	AT3G07200	258823_at							0.1	0.999896457276583	1.07622923711135	0.1	0.999983176775512	0.599683110731962						
AT3G07210	AT3G07210	258836_at							-0.2	0.999896457276583	-2.70455659663502	-0.1	0.999983176775512	-0.972302634490937						
AT3G07230	AT3G07230	258821_at	0.1	0.785807114026138	0.791461598463371															
AT3G07250	AT3G07250	258835_at										-0.2	0.999983176775512	-2.35740897723029						
AT3G07270	GCH1	258834_at										0.1	0.999983176775512	1.17616260348663						
AT3G07300	AT3G07300	259059_at							-0.1	0.999896457276583	-1.82652612607506									
AT3G07310	AT3G07310	259017_at	0.4	0.75306718126462	0.899386018862818				0.2	0.999896457276583	0.655946588472717	0.1	0.999983176775512	0.325081877872168	0.2	0.624846407890602	1.16752314203489			
AT3G07320	AT3G07320	259014_at	-0.3	0.52370805189906	-1.54893070782425	-0.2	0.198043349433388	-1.90513925244567				-0.1	0.999983176775512	-0.249484830800861						
AT3G07330	CSLC6	259041_at							-0.1	0.999896457276583	-1.20338738135506									
AT3G07340	BHLH62	259010_at				0.3	0.129096894224402	2.32637038622797	-0.2	0.999896457276583	-1.25396141730255	-0.1	0.999983176775512	-0.634249684088091						
AT3G07350	AT3G07350	259015_at							0.2	0.999896457276583	1.04626578705645	0.1	0.999983176775512	0.28278046210656						
AT3G07370	CHIP	259019_at							-0.1	0.999896457276583	-0.48476102304971	-0.1	0.999983176775512	-0.802084340143037						
AT3G07390	AIR12	259018_at	0.6	0.235480300621844	2.73301986100137	-0.4	0.0128375682161787	-4.79193139426751	-0.1	0.999896457276583	-1.23047913631659	-0.2	0.999983176775512	-0.899789835242607						
AT3G07400	AT3G07400	259060_at										0.2	0.999983176775512	2.55852438354003						
AT3G07410	RABA5B	259061_at							0.1	0.999896457276583	0.885775105207142									
AT3G07420	SYNC2	259022_at										0.1	0.999983176775512	1.11906536599258						
AT3G07430	YLMG1-1	259013_at				-0.3	0.0592063305872289	-3.0696608062736				-0.1	0.999983176775512	-0.300120070250757						
AT3G07440	AT3G07440	259062_at							-0.1	0.999896457276583	-2.00632124601708									
AT3G07450	AT3G07450	259063_at							-0.1	0.999896457276583	-0.995009820433335	0.1	0.999983176775512	0.767844810810901						
AT3G07470	AT3G07470	259020_at				0.2	0.423572822226835	1.16020312572612	-0.1	0.999896457276583	-0.973431451917946	0.1	0.999983176775512	0.688955544377468						
AT3G07480	AT3G07480	259016_at										-0.1	0.999983176775512	-0.719834027194259						
AT3G07490	CML3	259064_at				-0.3	0.412991059670166	-1.18862210094922	-0.3	0.999896457276583	-3.12642614208221	-0.2	0.999983176775512	-1.67015816712973				0.2	0.486190531138472	1.33969076930686
AT3G07510	AT3G07510	259023_at							-0.1	0.999896457276583	-0.669034880435388	0.2	0.999983176775512	1.28784402868363						
AT3G07520	GLR1.4	259065_at							-0.1	0.999896457276583	-0.982757163173021									
AT3G07530	AT3G07530	259066_at							-0.2	0.999896457276583	-1.92015852680204									
AT3G07540	FH10	259021_at	-0.5	0.121549759361665	-3.7633383632687	-0.4	0.0121521439437492	-4.92253308555413	-0.1	0.999896457276583	-0.366957821510457	0.3	0.999983176775512	1.62523146521286						
AT3G07560	PEX13	259068_at							0.1	0.999896457276583	0.62033867829879	0.1	0.999983176775512	0.884330642953861						
AT3G07565	AT3G07565	259243_at							0.1	0.999896457276583	1.10049800951442	-0.1	0.999983176775512	-1.45457234436519						
AT3G07580	AT3G07580	259250_at							0.2	0.999896457276583	2.55489173465301									
AT3G07590	SMD1A	259225_at	0.4	0.240121172939977	2.67060571884835				0.1	0.999896457276583	1.59144209904267	-0.1	0.999983176775512	-0.348662499818686						
AT3G07600	HIPP16	259251_at				-0.3	0.0940962496714683	-2.62522084742721	-0.1	0.999896457276583	-1.09531010741035	-0.2	0.999983176775512	-1.27898044767165						
AT3G07610	IBM1	259252_at							-0.1	0.999896457276583	-0.47432534641241	-0.1	0.999983176775512	-0.749236584185343						
AT3G07630	ADT2	259254_at							-0.2	0.999896457276583	-2.12639875708268									
AT3G07650	COL9	259244_at	-0.2	0.648182562687074	-1.16925680297211				-0.2	0.999896457276583	-1.41503578861034									
AT3G07660	AT3G07660	259245_at				-0.2	0.304242421361974	-1.48596426743714				0.1	0.999983176775512	0.402286742449051						
AT3G07670	AT3G07670	259258_at							0.1	0.999896457276583	0.527947191028958	0.1	0.999983176775512	0.43963512024482						
AT3G07690	AT3G07690	259255_at							-0.1	0.999896457276583	-0.845272656790756	0.1	0.999983176775512	0.429714292783767						
AT3G07700	AT3G07700	259226_at							-0.1	0.999896457276583	-1.01582125759875									
AT3G07720	AT3G07720	259228_at				0.8	0.0164431863632315	4.50421284185215	0.1	0.999896457276583	1.04821237887905	-0.1	0.999983176775512	-1.80770285290306						
AT3G07740	ADA2A	259229_at							-0.1	0.999896457276583	-0.728480212120723	-0.1	0.999983176775512	-0.851915277978675						
AT3G07750	AT3G07750	259227_at	0.1	0.896302184147889	0.397518121036743															
AT3G07760	AT3G07760	259257_at	0.4	0.19879318666402	3.06282024838981				0.1	0.999896457276583	1.28554871873805									
AT3G07770	HSP90-6	259248_at	-0.1	0.85561673780621	-0.525609317390686							0.1	0.999983176775512	0.549416937593734						
AT3G07780	OBE1	259230_at							-0.1	0.999896457276583	-0.562797165200141	0.1	0.999983176775512	0.993137734488847						
AT3G07790	AT3G07790	259249_at										0.2	0.999983176775512	1.53287430306361						
AT3G07800	TK1A	259224_at							0.1	0.999896457276583	1.69544571141257									
AT3G07810	AT3G07810	258644_at							-0.1	0.999896457276583	-1.70094846962815									
AT3G07820	AT3G07820	258639_at										-0.1	0.999983176775512	-1.411651853239						
AT3G07830	AT3G07830	258685_at							0.2	0.999896457276583	1.69265946262543									
AT3G07860	SNRNP25	258687_at							0.1	0.999896457276583	0.836449174590752									
AT3G07870	AT3G07870	258647_at	-0.1	0.85561673780621	-0.526436080902237				-0.1	0.999896457276583	-0.714690788788181	0.1	0.999983176775512	0.490375420110239						
AT3G07890	AT3G07890	258636_at	0.2	0.626394319732289	1.2272298506525				-0.2	0.999896457276583	-1.92098913002208	0.1	0.999983176775512	0.297115371831769						
AT3G07900	OFUT24	258648_at							-0.1	0.999896457276583	-1.65641258000216	-0.1	0.999983176775512	-0.669612570363973						
AT3G07910	AT3G07910	258642_at				-0.1	0.620148049794179	-0.727284928215215	0.1	0.999896457276583	1.62934109079687									
AT3G07920	AT3G07920	258688_at							0.1	0.999896457276583	0.798463418036982	0.1	0.999983176775512	0.942139855897197						
AT3G07930	MBD4L	258640_at							-0.2	0.999896457276583	-1.92462835062909									
AT3G07950	RBL19	258638_at										-0.1	0.999983176775512	-0.625193907036481						
AT3G07960	PIP5K6	258690_at							-0.1	0.999896457276583	-1.08286510360674									
AT3G07970	QRT2	258631_at							-0.1	0.999896457276583	-1.19888828106263	0.1	0.999983176775512	0.850444075541249						
AT3G07990	SCPL27	258633_at							-0.1	0.999896457276583	-1.03721386280435	-0.2	0.999983176775512	-1.48439551897469						
AT3G08010	ATAB2	258643_at							0.1	0.999896457276583	1.0056914189374	0.1	0.999983176775512	0.95290711227265						
AT3G08020	AT3G08020	258635_at							-0.2	0.999896457276583	-1.65337676921704	0.2	0.999983176775512	1.92022069204406						
AT3G08030	AT3G08030	258641_at							0.1	0.999896457276583	1.5136469923472	0.1	0.999983176775512	0.417528854134131						
